account_id,customer_name,account_type,balance,currency,branch,interest_rate,opening_date,credit_score,status
,William Mccarthy,Savings,57997.82,INR,Berlin,5.52,2020-08-11,372.0,Closed
682c521b-a96f-4b20-a561-43c8d922357b,Mark Graham,,90906.7,GBP,London,,2021-08-20,627.0,
ee3b6fc3-20b2-40f0-94a4-034c7baa52f7,Shaun Le MD,Savings,41926.27,USD,Mumbai,5.66,,616.0,Active
f9ef7009-318f-4693-a06a-7dd3234c700f,Roger Gutierrez,Loan,71224.84,GBP,Tokyo,5.32,2024-03-20,832.0,Closed
,Jennifer Miller,Checking,15769.12,USD,Tokyo,4.82,2018-10-17,812.0,Closed
09e9db0c-a502-4592-ac99-fd66aef844be,,Loan,24668.09,INR,Mumbai,6.95,2023-02-15,624.0,Active
,Kristen Shaffer,Savings,36164.14,JPY,London,5.59,2024-09-21,714.0,Suspended
2f283f3c-bcc4-414f-82a0-43d1bc89fb65,Douglas Petersen DDS,,37050.1,GBP,London,5.67,2017-01-31,,Active
cf2d40fd-69cd-42d7-bc5b-5c78009e3ae4,Amanda Preston,,,USD,Berlin,,2022-02-24,343.0,Active
b4f4851c-41c6-4609-a5f9-a19058c3086c,David Schultz,Savings,49101.08,USD,New York,2.66,2016-04-06,558.0,Suspended
2375f8bd-42e8-4b6c-83cf-3d04cf665956,Linda Garcia,Savings,2803.04,JPY,,4.62,2017-11-21,601.0,Closed
9c5dee6c-3a08-43d6-a8e3-23280a92046b,Robert Robinson,Business,22689.12,,Tokyo,6.17,2022-10-02,813.0,Active
a65a0823-90b2-44df-8205-85badeb6f50f,Mr. Zachary Davis II,Loan,2703.42,EUR,Berlin,2.08,2022-03-28,337.0,Suspended
,Jennifer Mejia,Savings,9116.8,JPY,London,2.32,,656.0,
5ed54cd0-fcd0-4f41-81c9-95f6638202a2,,Checking,43022.62,,,1.42,2020-03-09,507.0,Closed
949ce79c-eea3-495a-bc72-d0aee0113f99,Amy Moore,Business,,JPY,London,4.57,2021-01-14,462.0,Suspended
fddef9f4-f29f-4712-b0a5-e96476563c7d,,Business,82821.46,JPY,Tokyo,4.89,2017-02-19,765.0,Active
62250df7-be04-41a8-9b17-130551b93e2a,Shaun Carr,Business,23409.2,JPY,Berlin,4.61,2019-11-13,692.0,Active
af3f4cae-18a0-443f-a5d7-474ea0388fee,Debbie Martinez,Checking,37148.34,INR,Berlin,2.48,2017-09-14,,Active
8cf0b1e5-3624-4963-91e5-396ca8c4bd2c,Lauren Duran,Checking,29868.44,JPY,Tokyo,4.8,2016-06-14,383.0,Suspended
3dca7dab-51c1-4186-a894-194f8bc2e02c,Tiffany Ramirez,Savings,52111.34,GBP,Tokyo,,2023-12-08,712.0,Active
1e6341f4-a9cb-4a9d-9312-ac7a6c70aea8,Michael Hodges,Loan,53204.81,,Tokyo,1.91,2017-01-12,381.0,Closed
15e8cfab-e218-431b-9ded-6457149cc2a0,Stephanie Campbell,Checking,27599.32,,New York,2.12,2015-10-22,522.0,Active
0d4816da-3062-4161-87c3-9de7fa145e2f,Laura King,Savings,77779.06,USD,London,5.45,2015-09-21,515.0,Suspended
899ea4b2-3486-4c44-82ff-dd721ea69b77,Eric Huff,Business,37728.84,INR,Tokyo,6.88,2017-05-19,655.0,Active
37a82949-b125-485b-981f-d77b336e81c9,Jennifer Weber,Savings,41099.14,USD,Tokyo,1.71,2023-05-19,657.0,Active
afcc89b5-4f4e-492c-a4bd-aae717b68b34,Gabriel Morales,Checking,44550.6,GBP,Berlin,5.67,2018-08-14,406.0,Active
6603eb33-d496-41f2-b308-85097439a0a3,Brandi Hernandez,Checking,69240.93,EUR,New York,3.66,,329.0,Active
3b4f3634-72aa-4040-a2dd-262eee570a75,Allison Pierce,Loan,66366.54,INR,Tokyo,6.58,2021-07-19,767.0,Suspended
,James Mason,Loan,17019.12,,Tokyo,2.8,2020-08-08,800.0,Closed
1f7e1e03-a499-4cf6-a7b5-4d174dc7fd56,,Savings,,,Tokyo,2.04,2022-08-28,558.0,Suspended
e05cbca3-f267-4d7d-b038-888273a2c156,,Loan,20880.86,JPY,Tokyo,2.61,2018-03-03,587.0,Active
7350177b-df8f-40aa-9bfd-c7ea89d54ca9,Susan Johnson,Checking,97052.23,GBP,London,1.45,2024-11-25,535.0,Active
9de268ac-3f71-4dd2-bb2c-ec480f527dd0,,Loan,36640.19,EUR,Mumbai,1.86,2020-06-26,787.0,Active
8a799a58-8ecb-4369-a621-555e7c9d7f1a,,Business,,JPY,,6.57,,621.0,Closed
ff274ff2-b5e6-492e-854a-8408113ffbdb,Charles Thomas,Business,11128.7,USD,Tokyo,,,743.0,Suspended
a195f27f-9b0e-4fac-ba6f-73f651c4cf61,Alexander Olsen,,52980.23,JPY,London,,2023-03-24,796.0,Suspended
453c28b8-7609-42ec-b4ad-05b7af8cebc8,Andrew Barron,Checking,67343.13,GBP,Tokyo,1.99,2016-11-21,447.0,Closed
69306c05-e6e3-47bc-a22c-7ea8092bfb5c,Paul Fisher,Checking,98033.07,JPY,Tokyo,5.23,2022-08-21,785.0,Suspended
4e3b40eb-cbf0-44a3-821d-27f959a6641f,Joseph Walker,Checking,,INR,,5.48,2016-05-03,689.0,Active
78f6b29c-c77c-4620-b044-13b3ebb8f737,Kelly Blake,Savings,,USD,Berlin,7.07,2021-09-14,308.0,Suspended
6bd5de10-904a-4b1c-a323-a3f2abd25c46,Michael Petersen,Checking,30421.62,,Berlin,2.81,2021-02-25,495.0,Active
7c3c4c8d-986f-4419-8059-b48143b6c5ac,Paul Parker,Checking,7442.03,JPY,,2.25,2025-03-14,597.0,Active
cbc78826-1f16-4c67-8e6b-c2cf8022e9a0,Kenneth Larson,Savings,9524.21,JPY,Mumbai,1.6,2016-11-15,433.0,Suspended
f6a6c514-fe52-4521-85fc-575ab4cb7062,Richard Williams,Savings,99052.72,USD,Mumbai,1.4,2024-02-27,,Active
da176792-31fd-443d-835d-eff21da9d699,Nicholas Clark,Business,,EUR,London,5.54,2021-09-09,557.0,Closed
422ef18b-b4e1-4d7a-84e9-0739c9f451dc,Barbara Phillips,Loan,55003.54,JPY,,6.66,2018-12-06,790.0,Suspended
96c01bbb-b87c-4098-a77e-133247d62de7,Richard Zimmerman,Savings,74136.54,GBP,Tokyo,3.16,2018-09-07,340.0,Closed
17b01cb4-90c8-47ea-9859-2e7e4a8c11a8,John Kim,Checking,95377.65,INR,Berlin,3.25,2018-05-08,726.0,Closed
2713728a-0658-4726-aede-f401467f7fb3,Thomas Wells,Business,51566.93,INR,Mumbai,2.32,2017-12-22,542.0,
56622932-5645-4b89-bcc1-7bf8f70c7012,Diana Parker,Savings,53404.51,GBP,Tokyo,7.18,2022-03-13,425.0,Closed
68438af7-8038-4d66-8619-f3ba746ada02,Tamara Smith,Checking,1283.51,GBP,,,2015-11-01,722.0,Active
b7f7f31c-db9f-4793-aa72-487b4669f3df,Angela Avila,Loan,63352.27,JPY,Mumbai,5.56,2022-04-14,,Closed
40558c7a-464e-41f8-8bce-8e10edc4c335,Chelsea Warren,Checking,90692.09,GBP,Tokyo,3.87,,344.0,Closed
08c1b7a4-9c53-4bac-95d8-19846d534949,Alyssa Garcia,Savings,48459.09,GBP,,7.23,2019-10-24,415.0,
f8fd2ce0-aa8a-41bd-bac3-0094d6aae135,William Brewer,Checking,53479.62,,New York,2.85,2018-04-21,434.0,Closed
338dc32c-e4dd-4bfa-8c90-26eb2a6dcc2e,Michael Young,,18050.35,JPY,New York,5.88,2022-02-16,604.0,Active
7a2bd97e-c224-4aad-866a-e500ce16c1ff,John Crawford,,56301.79,INR,Tokyo,2.26,2024-06-16,,Active
9712cb0a-67b4-4955-94c3-74188ce74097,Elizabeth Levy,Checking,28214.51,USD,Mumbai,4.7,2024-01-19,741.0,Suspended
532b471a-9ddc-4a1a-8974-d1b0c3d9ddb9,Chad Byrd,Checking,85882.33,USD,London,6.17,2019-04-19,354.0,Closed
93c02009-5944-4a5e-b16f-c0ba425c14f2,Shawn Garcia,Loan,80141.52,GBP,New York,3.97,2017-11-25,745.0,
3eeba945-e6af-48ad-935c-eed02f3be645,Christopher Johnson,Checking,10365.72,JPY,Tokyo,5.88,2017-09-11,664.0,Active
4cbfd80c-1183-4d48-999b-5318a72ec5a4,Courtney Hood,Checking,93312.07,GBP,Berlin,1.81,2025-03-19,773.0,Suspended
4a668bcc-cd15-477d-8dd2-0146b79f09c3,Charles Anderson,Loan,1761.19,USD,Berlin,3.08,2017-06-25,625.0,Suspended
3a98c0b5-bac9-4c4d-a057-5f68023fac62,,Savings,65909.31,JPY,London,,2020-08-06,475.0,Active
46cd353b-7938-49de-b19d-d7a56d47b826,Isaac Williams,Loan,68481.52,JPY,New York,2.1,2016-05-31,759.0,Closed
2fe0ea8a-0d84-4718-a666-594d3132e335,Bobby Hill,Business,,,Tokyo,4.3,2018-04-24,313.0,Active
458c1c0d-7464-4de0-a9e0-58670f95002d,Anna Davidson,Savings,36629.63,EUR,London,7.31,2021-12-28,350.0,Closed
f4b35c11-398e-4ec4-9a6b-0ad3fb6423b4,Dennis Lewis,,56151.91,EUR,Tokyo,,2021-12-14,429.0,Closed
,Phillip Thompson,Business,56120.94,EUR,Berlin,7.33,2023-03-11,774.0,
e52c756f-2166-4188-8dff-abf621001cc7,David Powell,Checking,50470.55,JPY,,3.99,2022-01-09,838.0,Suspended
c8ac9ed7-3f37-4ee2-a25b-6abc19346c38,Phillip James,,73814.86,USD,Mumbai,6.9,,,Closed
48faede8-5329-4a5c-ba18-764da356b8d1,Jennifer Baker,Loan,35986.65,GBP,,5.61,2019-11-16,753.0,Active
1d90bfca-bbed-4d87-84a5-40ed1f1aab31,David Oneill,Loan,,INR,Berlin,5.73,2017-03-17,597.0,Closed
8e58e394-ec7c-45ec-97f5-1f5a713969f6,Gregory Greene,Business,26351.59,GBP,,1.98,,517.0,
ec6f83a9-32ce-4398-8e13-304a3843aec0,John Gray,Savings,14970.88,INR,London,2.35,2015-10-04,770.0,Active
34ea72da-3f7d-4656-860b-1e12cf5acefe,,Savings,99306.49,USD,Mumbai,2.62,2017-10-16,510.0,Active
c97ee424-e54f-4bd8-8327-185754bcf2ab,Elizabeth Banks,Savings,90426.04,GBP,Tokyo,6.8,2016-07-24,313.0,Active
62377c45-c7c4-45a2-9d22-9c21fc41083c,,Savings,66963.24,JPY,,7.14,2016-03-20,753.0,Closed
b495328d-8759-419d-bb85-7ac210df5ab6,,,9103.71,,New York,1.41,2024-05-12,,
599c1304-4dfb-480b-a437-d754824461ce,,Savings,51660.64,INR,New York,4.76,2021-03-03,528.0,Closed
6102b472-7da7-4076-b27f-d4297bbe72ed,Mckenzie Simon,,36527.15,,New York,3.07,2021-01-18,789.0,Active
90cbdd2b-3e30-4c96-8c2f-b0812f910b1a,Elizabeth Clark,Business,22401.1,USD,New York,5.98,,560.0,Active
b4e4ecb2-41ae-4cba-bed0-097fa1575301,,Savings,34575.2,JPY,Berlin,1.33,2016-11-13,483.0,
c94dcd2a-1660-4127-9523-a3b6a95d0a46,,Checking,10483.37,USD,Berlin,6.97,2022-09-19,629.0,Active
0a98de1f-f2a6-4bfe-968b-aba89bd8a324,,,32043.81,GBP,Berlin,6.96,2020-01-22,487.0,Closed
340d639e-b8d2-4515-956b-8795b0e598c0,Thomas Sullivan,Checking,,GBP,Tokyo,2.57,2016-03-22,661.0,Closed
,Mary Meyers,Loan,59985.22,USD,Tokyo,5.09,2025-06-03,363.0,Closed
172d3016-025f-400b-bb8e-15a8ec856ca6,Mrs. Tiffany Mcintyre,,69815.77,INR,Berlin,4.48,2019-07-10,803.0,Active
5e10ed84-0cdd-4f97-8363-e575a4004bd9,Jimmy Roberts,Checking,81168.6,,Mumbai,1.78,,481.0,Active
63e2e2d9-b6c8-49f4-9fd3-cc228a8717d5,,Loan,36209.04,JPY,,1.64,2019-05-06,459.0,Closed
,Joshua Norton,Savings,4617.35,GBP,London,2.9,2019-03-01,625.0,Suspended
acad7df1-66f3-42df-a7e3-0d41aa313bcb,Vicki Hooper,Savings,74649.96,INR,Berlin,2.18,2018-10-03,538.0,
4a82aabd-3f8c-4c0f-9493-98094490af57,Tina Coleman,Loan,,USD,London,3.03,2024-02-12,367.0,Active
3f593cb3-3345-437c-b22e-c3f88c190aef,Jessica Perez,Loan,26965.82,INR,,1.84,,440.0,Suspended
360a347e-a06f-4462-95b3-cdde02bc0173,George Hines,Business,4430.69,JPY,Berlin,3.64,2021-11-04,515.0,Closed
23bb7d75-3dea-4f3c-be2b-27a87672936b,Kara Welch,Loan,86011.95,INR,Mumbai,2.52,2022-10-23,,Active
4521a6d2-ab8e-4906-9191-cc3e5eaafb64,Tammie Huang,Checking,44276.42,GBP,Berlin,5.26,2020-11-09,,Closed
2b98ff69-b5e6-4afb-a245-5a1f8c2dc8c8,Amy Anderson,Savings,67609.72,JPY,Tokyo,3.2,,568.0,Closed
aea5ab69-4724-4688-b21e-6e1a045c5d48,Jennifer Ortiz,Checking,77644.94,INR,Berlin,3.4,2021-11-26,437.0,
fc89ad27-d896-49ac-8c86-828716b1cdbd,Patricia Jackson,Loan,,GBP,New York,6.47,2024-11-05,671.0,Active
53d26d7a-aed3-4e62-9343-3235b24abd11,Austin Diaz,Savings,24765.39,USD,Tokyo,1.16,2021-03-08,837.0,Closed
bc8dce78-6fb5-464e-99a0-ad4c7000e257,Stacy Hughes,Loan,43750.92,JPY,Mumbai,1.83,2021-04-03,310.0,Active
1f8e404b-4513-47b6-a92d-3e454d52a790,,,64143.33,EUR,,1.74,,523.0,
b1ea01e8-e0f5-467c-a78e-6987f927bb5e,Kaylee Dyer,Loan,19534.48,EUR,Mumbai,7.34,2018-04-08,,Suspended
45806cc0-a404-4232-a0fd-d9a4783ee85b,Jennifer Thompson,Checking,82108.81,USD,New York,3.38,,622.0,Active
08f2a735-90a5-4638-a30d-13b56211f65c,Lacey Flores,Savings,,USD,Mumbai,,2019-09-23,462.0,Closed
84b0459d-2c0f-422b-9e06-782c1a50e567,Nicole Coleman,Loan,57848.26,EUR,Mumbai,1.29,2025-03-16,448.0,Closed
32868ee8-a811-40af-83f7-41554f8e0606,Samantha Reyes,Loan,60604.54,INR,New York,3.73,2017-08-04,670.0,Suspended
b62dc620-aa99-436a-9e56-81c40aa3e9bd,,Business,51354.22,EUR,Berlin,6.08,2021-01-21,657.0,Active
9403cb2c-0dda-4dec-80bc-7c2374ea39f5,Theresa Powell,Checking,59038.88,JPY,Berlin,1.93,2020-12-18,487.0,Active
299858de-dbfc-4f3b-90ee-e591b62909b8,Michelle Cox,Business,12600.84,EUR,Berlin,6.3,2020-12-13,634.0,Suspended
43d361e4-88bc-4cd9-bc24-ef4614ed07de,Lydia Bridges,Savings,60220.57,EUR,Berlin,1.42,2019-06-30,685.0,
79c48915-2ced-49ba-aaeb-2fb80d0e74ef,Todd Marshall,Savings,9132.97,GBP,London,1.43,2023-03-27,,Closed
f9763296-52ca-4800-a874-89bc7c617b9b,Stacey Barker,Business,31831.58,INR,Tokyo,6.69,2021-05-30,766.0,Suspended
a5043bbf-f696-48e6-bc3a-36c38d44b9f2,Jeffrey Obrien,Loan,,,Tokyo,6.78,2017-05-05,,Suspended
,Lindsay Johnson MD,Business,38454.29,USD,London,6.04,2019-05-05,759.0,Closed
09341cf4-4a38-4dc2-8db8-32dda2853aca,Michele Thompson,Checking,33399.35,INR,London,1.76,2020-07-04,356.0,Suspended
14fb6ad7-c2f0-419d-b6f8-22e579535ea0,Ashley Reyes,Savings,84231.22,USD,New York,6.95,2021-11-18,515.0,Closed
,Kimberly Howell,Business,65926.51,USD,Berlin,3.07,2016-11-15,317.0,Closed
ca8098ff-dadf-4c6e-acbb-743f339f5def,,Checking,41842.15,INR,Berlin,1.15,,394.0,Closed
9081a679-1954-4c88-a7e1-456b64f93da4,Jessica Bennett,Business,,GBP,Berlin,6.93,2023-03-31,503.0,Closed
51c32628-9f2f-46b9-ba20-8a6e37ce5e1e,,Checking,43264.94,,Berlin,2.84,2018-03-28,396.0,
de751358-e7f9-4808-a53e-1a20879f77b7,Brad Alexander,Checking,43676.06,,Berlin,,2022-06-13,315.0,Closed
,Todd Brown,Checking,95497.59,,New York,4.72,,,Active
98be67f0-9b1a-4514-ab34-30fc8b6cca56,Brittany Palmer,Checking,18287.09,INR,Mumbai,5.54,2025-04-14,369.0,Closed
9264ac81-ddc6-4980-9df4-f10dfe49ef14,Samantha Gill,Loan,,INR,Tokyo,5.9,2020-07-25,796.0,Suspended
9d5d7d30-c60e-429b-9e3c-5e3bbf20ae7c,Thomas Lloyd,Loan,,JPY,Mumbai,4.49,,713.0,Closed
40b55d6d-2136-48e5-8bd9-e6a5f5ff4621,David Villegas,Business,30143.06,INR,Berlin,,2018-08-12,431.0,Closed
,Scott Perez,Savings,33677.38,JPY,Mumbai,2.77,2022-10-18,,
4bcc3347-ed89-4b10-b159-4997f2c248d5,Carolyn Neal,Savings,72733.53,JPY,Tokyo,5.64,2016-09-12,515.0,
80b18082-d226-49ed-a8a7-cb558c57e8e9,Bryan Mendez,Checking,92492.39,EUR,Berlin,4.34,2019-11-08,,Active
9bcd7993-6747-4924-882a-654c2f61f26b,Jade Bowman,Business,26155.09,GBP,Berlin,1.88,2021-02-06,666.0,Active
64bc14c8-b1eb-4467-92eb-a0acf291dd84,Evan Johnson,Loan,88549.18,JPY,Berlin,3.09,2019-04-07,399.0,Active
,Julie Molina,Checking,10306.45,GBP,,,,343.0,Suspended
a6b098ea-bbf5-4b75-b7d9-91a7f68f539a,Cynthia Gray,Loan,29994.11,INR,London,,2021-02-23,448.0,Active
ca45e9eb-96b9-4f0b-87c6-ebd1b3e5f19e,Amanda Butler,Savings,79152.49,,London,2.02,2015-07-20,545.0,Closed
59d09dcb-4d4b-4c88-beef-c9cdef250ebd,Lori Lopez,Business,27755.23,EUR,New York,3.85,2023-03-13,400.0,Active
f2932ee1-8955-42de-8a62-08ececdd3d07,Bradley Walls,Checking,50896.23,INR,,2.7,2019-09-30,494.0,Active
d600ecc0-e2bc-42d7-a7b1-1424e8f41a3f,Kimberly Solis,Checking,25406.28,INR,London,2.72,2020-10-25,412.0,Suspended
0aa765bd-3ca3-4f7b-9787-c890832fe913,,Savings,33067.52,INR,Mumbai,5.2,2017-06-29,687.0,
4e68a5cb-815a-411d-93de-e6c5aac45e3d,Scott Schneider,Business,40360.72,JPY,New York,5.06,,389.0,Active
cc59c09f-5053-4e11-9ef8-d4b0e63773ef,Rachel Molina,Business,29324.56,INR,Mumbai,1.1,2021-09-17,826.0,Suspended
